image_id,type,brightness,contrast,faces_haar,faces_lbp,faces_hog,coins_hough,coins_watershed,coins_contours,total_contour_area,count
b44a019459f20e9e485a19d1e233fdb605bdf0fa,faces,137.72,62.74,0,1,0,385,7,26,12321.0,3
65cd2da6fd668331bc10d92e8bce48ca6a2ee91b,coins,222.57,38.06,0,0,0,77,1,2,40394.5,2
3df0ee7a537d9c6742c00207b590a7735edececb,faces,166.61,50.8,3,0,3,283,2,13,6981.5,4
4f05c77a304638109eaf6149a0d4a3a59d876080,faces,110.47,75.15,0,0,0,303,6,2,473.0,7
26e2a102f3570ad09dc19f31a125516b448b95ec,coins,104.92,46.51,1,0,0,107,7,3,43826.0,12
eaf48d016e4fd6af5a17b07f99841cc824027254,coins,150.58,28.58,0,0,0,124,12,0,0.0,1
72f6d189bedc3a0afcb9254f7dde93a81f65985c,faces,123.82,50.96,0,1,0,415,8,6,55410.5,3
13ee269b09757d1f33ddaed421c60b872ec47ed1,faces,129.19,67.72,3,1,3,431,8,4,2544.5,3
0d6d8fa4bc58a83d774538987bcb2b1221310f8c,faces,148.3,73.79,2,1,2,379,2,18,18607.0,3
adb27a1c8b94cd5d02725c795a0a66c57f513772,faces,150.72,62.56,1,1,0,371,3,14,6522.5,4
35649c17b7bbc895e4c2172bcff0a8d6b510fd42,faces,112.66,71.11,3,1,5,377,1,20,14588.0,6
dd78800c836d06048bbc96909cc69e59466e79d8,faces,145.41,88.77,1,0,1,306,1,15,3879.5,2
0540f45782fd28255e20c90839c5120e89510cc3,faces,96.33,63.66,1,1,2,411,5,9,2928.5,3
2078d7ce6a0d198c19704007ae51ce3f13677efc,faces,80.7,50.45,1,1,0,377,9,14,12216.5,2
7973c56b75de5e076b6f892141a64873abd603c1,faces,130.68,72.09,1,0,0,356,3,5,1215.5,8
7a28563c7e96a54f1ff4e9669f7e64e86a700b94,faces,120.28,60.27,0,0,0,371,1,8,1782.0,2
b86f13f42251faa5fa82e1c65f5b54db05c20513,coins,133.96,74.96,0,0,0,91,2,9,27532.0,1
662b4e78ef563289054a2fbee495260ba50dd7a8,faces,169.09,62.9,1,1,2,281,4,24,59952.0,2
fd408a0313bb3d949af714acf7e8be5050bdc14f,faces,124.4,92.72,3,3,3,227,3,6,9711.5,3
e3f5803598246679810e359a01d96c30d2af4999,faces,121.84,67.07,1,1,1,376,2,3,622.5,4
31f48d07a6e34abd89cd0ffc8d1bf106bebde061,faces,105.95,76.78,5,3,3,416,4,18,11448.5,8
73fb23432de7f1f73bab2373930079e4065729ce,faces,169.86,45.46,0,0,0,255,2,17,52634.0,3
29201dc8a2cb54c0c2df52861a44a533f2c2104f,faces,139.93,75.72,2,0,2,261,1,4,3158.5,3
d32ef2c225f0c10e2fe45ed150363d83609ab0e1,faces,185.37,56.07,5,2,5,329,2,21,13480.5,5
deac082a2ce510193777e64ddc9271c9e2d4e38a,faces,175.08,64.6,0,0,0,324,4,26,18815.0,3
c69b9a2cdfc46b0525c6c552c49e8570a555b532,faces,138.09,78.59,4,3,4,398,14,7,2401.5,4
628fb682511ce6145ae034c726051975ee5b6835,faces,103.93,42.58,3,1,3,347,1,26,13698.5,3
afdfdf4bae15e75b864d7b6d5ae291340dec8acb,faces,140.79,75.48,2,2,2,306,2,15,29261.0,3
bb002294a42d295ac4b5702f499ee49794f29165,faces,114.8,62.8,0,0,2,377,2,3,2316.0,4
234a77dc5fbfeb9621d76b16567742d7d6404038,faces,170.21,71.55,2,0,3,339,3,16,8713.5,3
5a77efd124abd48b0cd58f369391888f158736d1,faces,121.65,78.78,0,0,0,237,2,14,57050.5,2
acaa14d602c3824eb4a1a77fb240e236659b7070,faces,111.44,57.45,5,3,5,385,4,19,5599.5,5
da9e58475bd97dc51d3df9ec03da743baeb8f7f4,faces,152.74,44.94,1,0,0,315,2,11,3040.5,6
1cdf88e40f0c0da3f7fa3ab7c87be838f216ac89,faces,46.06,54.06,3,1,3,280,3,12,7222.0,9
c5f7a6709f079e4e66e1487cc66cdc564c94b248,faces,92.27,76.33,1,1,2,206,1,9,1848.0,3
c7003b521c59dff7fdb670c3a29bf2df6560588d,faces,101.4,56.98,3,2,4,405,5,7,4847.5,4
a58dddbab4e66b9aac424608a0ff81b54104e7c5,faces,117.26,57.17,4,1,4,338,7,46,11591.0,4
f75ab0e52d59ca637ef80529c2cbaa2071fbca09,faces,127.66,76.05,4,3,5,400,3,10,7604.5,8
c68f9f96f99f7c190f4f71882cd2b158a9391a19,faces,149.51,50.62,4,0,2,417,16,17,9673.0,3
8c68e21e4ec3ec1d205db97e98fbe23f97ad9d25,faces,148.69,72.05,3,0,0,414,3,7,3623.5,2
ad59d42f5800c0197faf4040a47c0d88eb44e8f8,faces,140.64,54.98,1,1,0,239,7,6,1181.5,14
e4ea047c629e959b6fef2e325c224eb6e02a35ff,faces,149.89,70.13,2,1,2,417,10,7,1882.0,10
c9a821770ab84de81b3f431272bce1eeb4624d71,faces,171.96,50.41,1,1,2,305,1,28,62401.5,3
d9318f1d6f15ad1e6fc9589ec6107560270958a4,faces,169.94,67.54,4,3,4,366,4,9,5405.5,4
1cd8a17c4178c54c3f08a9329e428626c6b41cbf,faces,73.06,55.11,2,2,2,384,3,7,1531.5,5
49b5107b347e26687aff032f35367b3c33b2d4bd,faces,87.2,63.16,4,3,4,385,1,10,4714.0,6
5c321324f49581ef76812012df2411aeacf8424e,faces,142.44,67.42,1,1,2,387,4,17,10573.5,3
dc97099672bf1169d6199b053c1e526da8ba7cac,coins,195.06,59.41,0,0,0,121,22,1,47195.0,1
a6a162ad4b10a8b3921d2752594cce746c4a65d5,faces,133.7,78.51,2,1,3,352,14,4,5063.0,5
2c6093c107e8f6708a45a72f2c8701dbfc9036e5,faces,48.17,54.59,3,1,4,288,2,8,5337.0,5
d0c847e79af05b7a442df6b0180bdbb89c26d11e,faces,116.99,87.66,3,1,3,348,2,13,3874.0,9
ed778067c7b847df6a9e7855b99c1837958ec95f,coins,98.68,54.45,0,0,0,87,18,0,0.0,8
ca63ed13f59ae83ec5bb6a44d30adcd799b5d785,faces,148.33,76.74,0,1,2,334,3,34,60667.5,2
f47180c7fc53ce7644b604ccf008af7923e4ef55,faces,125.8,80.64,1,1,1,378,7,5,6741.5,4
117ecbc360053a457f3e8f153de72d656285c0e5,faces,171.78,59.12,2,0,1,280,10,6,3441.5,2
0420eee2f517b5e3388eae40ed3b53d1b2cc74d8,coins,198.9,50.62,1,0,0,118,32,1,49443.0,1
596f25fc25780fcc13a5313f0a73b9e667800e79,faces,104.8,57.84,2,2,2,389,2,20,14180.5,2
a320f021f2e7960ae16558903a4e09ba4361129b,faces,175.99,63.45,0,0,1,398,5,9,13245.0,2
e3bc2997c9d87b1be9a45f29e2e759e8db503380,faces,72.62,49.39,2,1,1,387,8,10,6432.0,4
1faddd75796976687a35d8969aefc49611add66d,faces,64.38,45.05,0,0,1,397,7,15,3091.5,4
5686cc58430a2a189f95807d9ea7d18ecddf53e1,faces,184.42,56.16,5,3,4,350,4,34,18829.5,5
32d95ffe7407896f9fc33c02738d046089998623,faces,57.45,58.41,6,5,6,274,4,15,9908.5,13
52362b49553c638feb51da293355f5ef0acda801,faces,190.01,54.32,1,0,1,329,1,24,7950.5,2
27841b8aabadf222ffbd024fb8bf9ba3cf38d896,faces,85.54,55.86,4,1,4,383,8,15,8618.0,5
e8307d4ca6c51d9940f3a4ecff97537875b84611,faces,119.38,77.54,3,1,4,388,3,8,3317.0,5
9de1d9298f80ba2ae57d109d103c42377c01d6c9,faces,156.69,78.93,5,3,5,400,2,20,10155.0,5
c197f1a589a7b07a4e0f69733b7f233f86589a58,coins,215.42,64.51,0,0,0,69,15,2,21677.5,2
3143580d1aaf73675d04bb5bd3efd7e278b8d1c7,faces,155.3,72.02,6,5,6,371,5,15,4199.5,6
3924409c56f15bb2edf18f189ee1e0f6546a7e81,faces,156.12,65.38,2,1,2,262,4,20,7830.0,5
d052bafa41fbedb32619ac2f4283f14b3f2fdbe1,faces,88.05,51.18,5,3,3,412,6,5,928.5,4
8069d16dee779e3b54f8e51cd8c5afe23ea0c0de,faces,137.01,73.4,1,0,1,269,3,2,237.5,4
3c380f09dee32e034f0842934f8c576e3c40b086,faces,150.45,74.99,2,2,3,195,1,26,39970.0,4
bba4fe6896e257a0013abdf6a33f4aa05df856b7,faces,165.8,71.61,0,0,0,354,8,15,17259.5,2
5d9f3a56c5266a8af6321d9b9d3b621f6bcee4a6,faces,132.57,51.76,0,0,0,340,9,1,1316.0,2
c34dafc56f31d514b82c4a8452336df103d4dae9,coins,176.94,64.77,0,0,0,97,17,1,48780.0,16
8e7422185d36917ea46d8482e1a02185b33b86ef,faces,168.97,68.04,8,4,5,360,7,16,40993.0,5
c28e18cdb1748676c99ccdd1c6392fbbce470641,faces,71.08,53.21,1,1,1,380,5,15,5036.0,3
7888edfa71f657ebbb2de42a9dbf155496b56ccd,faces,136.37,58.89,0,2,0,373,4,24,12441.5,5
1269633f42af47fc5098aa2cdf8bdcbefa401372,faces,137.19,58.05,1,0,2,348,5,14,16068.0,3
5a2bf8bafaead05b12f5382a63e51cd1f819d305,coins,217.85,48.59,0,0,0,89,23,4,23473.0,6
47c9375fbf44c19c45bc084a38a6fdfc2edf23e6,faces,146.1,60.98,0,0,0,325,6,6,1799.0,9
cc76d8d2ac9131ab025cfe7304919cbc09c47d49,faces,134.32,67.68,4,2,2,224,2,22,47387.5,6
a3e1240727fcc2dd801446d544107483d78b7845,faces,137.8,64.81,2,1,4,403,5,7,3306.0,4
6ccadaf2772fcca3d53cec3c060b3c95e3695179,coins,206.05,62.53,0,0,0,54,6,3,21466.5,1
94148f9c75d990605a4a76a60bc83b55e07551b8,faces,55.2,44.52,1,0,0,300,1,19,10834.5,2
73dcdb6fae8c79ba04b7d1a743a48eb1fbe1f9b2,faces,72.65,44.41,4,1,3,339,3,14,8228.0,4
bf2582130b00a71ca804d15e85493f79b7026113,faces,190.27,67.29,4,3,4,326,1,21,10407.0,4
eb9423dd68c283b8151f7354b9f87ad1a72e65c2,faces,147.28,68.76,6,2,6,381,5,15,6484.5,7
501d2e2e642358a69c9773c6184694ac23594e03,faces,151.53,53.54,0,0,0,419,7,19,27246.5,3
152fc040070aaeb6d234c1b69121c7606dc41bd6,faces,165.86,58.11,2,0,1,230,2,11,5749.5,4
f6e7c0275438beba97941f9d03af01db7c024484,coins,197.76,29.63,0,0,0,65,3,2,17262.5,1
60c94a94bfe7c0dd8ee0b8b359059de5df0d45af,faces,161.49,65.39,3,3,3,354,2,22,15841.5,4
38d3c90050b66e7ed088dd5f305db5dc6a7b3a9a,coins,80.77,43.28,0,1,1,86,3,5,13768.5,2
12afa38cd937d0b9e0f423a2899b9065a5a9d097,faces,138.33,70.66,2,2,2,328,1,7,1143.0,3
8bda0f12b0cfde6f68a8283ad8633de411f267c2,faces,118.47,59.09,0,0,0,373,8,11,4961.0,3
6e62a0f964446c868f55a5447a9ec703842b16c8,faces,57.83,40.63,4,3,4,236,1,9,5676.0,5
67046da3541e7f7b4ce8bd6b7d37ba80502b3fe2,faces,148.35,65.66,6,3,4,369,5,16,20030.5,7
59ab21d04f8aa909cec84922a0861e02d862b809,faces,81.0,48.06,2,1,1,363,3,23,9186.5,3
c3b6fa1265ab43960a4086347fba1ba4fe841d42,faces,177.69,59.15,1,1,1,310,3,31,58808.5,2
89f4fd758f50b80e09fbc9ca3d3298627e467ffd,faces,163.3,47.17,4,1,2,337,17,7,3108.0,3
607acda52f897dff87ec8eff7f6482eba8316eb4,faces,135.72,68.35,4,1,5,406,11,8,8315.0,7
be32169536714f2330f27156a564ac9c9720284f,coins,179.86,51.16,1,1,0,89,4,0,0.0,26
e9720089dfdc830a08c72907bbaf240fddc562a8,coins,213.26,43.61,0,0,0,90,5,2,38130.5,1
cca3b1ed19b6f5e3c43fcf04ec67c59a1b972b03,faces,141.04,57.38,5,2,5,392,12,12,8227.0,6
4070c332b2f839dda071fc75262150c4230cc8a7,coins,92.73,33.84,0,0,0,76,2,4,16389.5,5
1cb938720d59d362875d2d55711ab60c73ac1db7,faces,112.21,75.41,3,1,3,384,2,9,7614.0,3
8f94ad6cf9693a1a940a498e63d0e5815ef2b353,faces,150.11,81.78,4,3,3,368,3,19,29140.5,3
f391113ee88b224697673b7a793e6320f4bf2338,faces,159.07,67.72,3,2,2,382,3,29,10420.0,3
ccd851d24ba2f632e5eb0807fb26ca7f9ef2f4da,faces,145.65,73.54,2,1,3,406,11,12,8719.5,3
9ed3f1e7889e7c2ecc85abdc4ecbca670263b12e,faces,145.52,71.1,0,0,0,199,3,4,729.5,2
ef82cc1ae3b7fa90d83dc0e65a0a1897c1e7c3cc,faces,89.68,59.47,3,2,5,394,5,12,3982.0,6
817068911e515e0daa2a45a6d5525a83d70646ff,faces,135.51,54.37,2,0,2,320,2,16,25291.0,2
3dcf6734ffbc9c3ed92d4b49bda65ef4b9afef10,faces,158.09,74.95,1,1,1,323,1,15,9472.0,2
30e5885d86f3836d6e91ba210e67951ef187679e,faces,164.26,69.24,0,0,0,353,8,15,14749.5,4
b962c33a5b65d3ca4c8a1f47c2ab9dd36874ad36,faces,190.37,61.32,1,0,1,191,2,9,40930.0,2
b1103cef9c687ae0b18580903268fb1e4231d8ca,faces,188.49,66.24,3,1,3,326,7,21,27747.0,6
e52c7ecc53a6456a4b4b718b8e34fb67259e5c5b,faces,120.31,80.98,0,0,1,417,4,11,14227.5,9
8c3b7097acf4c5a4ad11fbcc51755475fd6efbea,faces,182.78,52.82,3,2,2,272,4,21,11971.5,2
15c4d015bdab8561cf1c3ab4d7170739177dfbe3,faces,192.3,58.51,1,0,4,367,11,11,19775.0,7
9bdb6b1713aee456e5d5aee24c0f7342d0409bc5,faces,65.0,60.71,0,0,0,307,3,15,6858.5,5
271b6ff0f3895913d6e6b395d1dca768b12f3928,faces,27.81,45.94,1,0,3,315,2,13,6640.0,14
8eed1476fdea958b009ce25e6d29f4c393474d13,faces,90.38,74.65,1,1,1,328,9,6,7964.0,3
764dd42ab512c15f36174f4cedfd6bd5b7da5134,faces,157.69,65.77,2,3,2,285,1,9,4369.0,3
8963ebdba08d5a274f6896aa24c8ac008b327f01,faces,180.0,61.8,3,2,5,336,21,13,5062.5,7
2fc8deab0c701ae65cc86a03f1057023f4925ec1,faces,160.11,75.37,4,4,5,363,3,19,12580.0,5
bedcc93159a6713af4e89586fef7e2259321c204,faces,164.94,63.0,2,1,3,351,8,13,11043.5,3
9fb14d8afdaa4b4d7487594476b63f4cb07d2f8d,coins,214.02,60.99,0,0,0,75,6,2,21373.5,2
cda8a1a743f177ecb048568673336e4fa548b052,faces,99.25,66.62,6,4,7,374,5,5,1395.5,7
cc219c105d9e56d73f3f14152e7df1e9856b4a07,faces,59.62,47.49,4,3,5,355,5,13,43153.5,7
84c81cb32da8a4f636a89942bd370b26879bf9e9,faces,155.97,62.7,3,2,3,261,3,38,42537.0,6
0e516b20a842057e2b1b3b7749a048d7970e8fee,faces,83.94,64.75,3,2,4,422,12,1,227.5,12
ca84d08c65f176f274b3c3f6b82f38c98d73bc98,faces,159.66,65.55,0,0,0,415,9,10,9502.5,3
5a31680244a639a1034fa54050b624afbd741c86,faces,150.69,63.41,2,1,3,414,9,22,32763.5,4
d37426f4a2b56b3fd3505901a9e72ce89fab1215,faces,108.63,55.05,3,2,4,315,3,3,17115.5,4
924560bdfd108c1fecca133310e61bbe23b1d194,faces,57.12,62.69,3,3,3,323,8,15,42145.5,4
851ee78e13b5acbf2873cefc05632f466001276a,faces,149.18,73.11,2,4,2,377,4,8,6554.5,3
7b92b53e27c2015f2c6630c6dc07ae2957230745,coins,239.49,15.99,0,0,0,9,3,1,12304.0,1
952c0103b066a1446bb6320bf780105f2c88beb4,faces,126.72,61.35,3,3,4,410,9,9,41386.0,4
c91a5b1de9d53b5b0e926aa4ea51c9b3ab9628a6,faces,169.92,63.16,0,0,0,356,9,7,1385.0,3
750546dc9f710711e312d55fe18120dd3c0dcea0,faces,111.39,76.88,0,0,1,262,2,18,53114.0,2
6bb4c52bb968a58cfc0ac6b97641fd852631c895,faces,142.73,75.0,6,5,5,381,2,17,9782.0,5
6098a238fd30da98303f371c4d60871d77cf0209,coins,215.5,38.35,0,0,0,95,6,2,42763.0,2
ab54a46f5b77c1f5a3f7fc416a74341c2394b635,coins,176.96,65.3,0,0,0,92,17,1,48779.0,16
d88d08ecaa831d7b5596c36cd9a9436d3f7dea6e,faces,126.77,59.2,0,0,1,251,7,12,3881.0,3
5fcedff7875e7bb9c4275048480cc9f831e32e06,faces,156.05,76.4,3,0,3,246,4,15,10763.0,3
718c60ba1f7a32e22d64a540e1c5e96c4ba2e104,faces,103.1,57.08,5,4,5,374,3,10,3135.5,5
8fb3ed0a08cfc0098565f443bfe0d2586aa0214d,faces,68.47,64.09,1,1,2,371,1,15,7433.5,2
019c6f6bd8bf85e3cf80623877722afd02bccedc,faces,79.24,53.33,0,0,0,408,4,2,1094.5,8
ccf592f84c8377c795bbb95b0cfb449b72feb419,faces,127.34,84.23,3,3,4,384,10,14,21042.5,4
a06ebde6b7e3112daee2c77dd786e7fe1fbd55fd,coins,124.05,45.71,0,0,0,86,4,1,37601.5,1
dcd227d929e3e0021563ab4a60f91a70b7a109a2,faces,143.12,76.23,0,0,0,307,1,26,48913.5,2
33af49a0fd0fc2bd5ddf6067cbf4cb175544b358,faces,72.25,51.17,0,0,0,360,2,22,10908.5,2
fabe2ecf80ce32bbb2e8138b84455fc06c8f79a4,faces,182.29,62.11,0,0,0,313,6,7,4946.0,4
6a86dc08b32f6f14807fe25eaa883fe0261328b7,faces,168.98,64.27,0,0,0,414,5,21,8142.5,2
43d4f80cbb2caa3670b0abf2c1efbffddf548abb,faces,126.92,89.87,1,0,2,278,2,14,6040.5,3
6708e7d741e4d73326b112fa20658222b6b90978,faces,109.05,64.81,4,4,3,345,1,4,2244.5,3
ab126f7f6ee80869c6c3c45f15a5f796f9548c3e,faces,83.97,71.49,4,2,2,369,3,11,5232.5,4
55583ab63888902f030c9f49941297a04f3e968a,faces,150.71,57.96,0,0,2,401,5,11,20876.5,4
2fa8e0fbcaa57ab7ef5f4ab84529df6ab7f25ff5,faces,91.05,74.13,2,1,1,356,2,15,13294.5,4
6fc116e14cb1b7c460a940e695359d1b3df1c9e2,coins,101.45,89.76,2,0,0,108,9,0,0.0,6
38d15c075a22e685f1135cad1281b5a83c1fea0d,faces,140.17,51.88,0,0,0,321,2,34,55332.5,8
556297e64c7440145bb0911c263c7cc2d04845f0,coins,160.24,74.75,0,0,0,84,7,1,48391.5,1
7742efb5d7290d3c1c8e5c4de6e40eea14555b8b,faces,162.81,52.23,1,0,1,324,22,6,6900.5,4
e658bd162b17bc29aae6b57605422725b16bbf8e,faces,168.05,65.14,2,2,4,377,3,6,10137.5,4
b037178f0db93a8c3d38c4b7a41dd1ce00966c11,faces,143.62,80.61,0,2,1,308,9,17,7269.0,7
0942e6d5e0439f84862306ecb3d1098130326cd8,faces,84.14,56.66,2,2,3,373,2,16,39086.0,3
c7dd643ec01051cad8dfc1b59b6ce493781f39c2,faces,159.23,63.68,5,4,6,321,13,11,4623.5,6
f6c2ffa58d00446dd5a7abf54a49c34eeedd6da8,faces,126.51,79.16,0,0,2,223,3,17,53847.5,4
983e9ae121a10b90ac9b2595bd84a7dc3c2d2121,faces,82.11,60.11,1,1,3,369,4,13,4146.5,10
d7f12d77cbcc31967d3bfc99626264cc359b9b2a,faces,157.55,61.53,2,2,5,416,18,18,4538.5,5
ae14aedb80275cf674e56ef5426e5513c20947c1,faces,155.89,77.85,0,0,0,343,2,24,25271.0,9
915f7fc44ae2eccca950afcd449928c8349774ec,faces,109.44,43.08,2,2,2,385,7,53,49766.0,2
de0f38e09b332118f83cf81457bf009a0fb4e210,faces,126.27,58.99,1,1,2,373,2,23,17389.0,4
203c5a4cbb7669e218412004d63a186ab4dfdf62,faces,76.9,46.44,3,3,3,392,5,6,8425.5,4
dca92cbc7b7de45b842038089fc03634f02ab98d,faces,119.06,67.65,3,1,3,405,6,24,5630.5,3
c85cfafb9645306977efa5e2eefa9abfcecc74f5,faces,92.62,80.85,1,0,0,353,2,22,12784.0,4
eb42cd5f082035c36b6317e6e2ec568aaca29347,coins,126.37,75.4,1,0,0,90,3,0,0.0,1
39bf490f4f2712ff0dd94e03e5fc9fc37222b08a,faces,176.25,71.59,1,1,1,353,1,34,74587.5,3
c138ebc2b6d5f1aaee496a180bccdf2c2c86ac25,faces,163.02,70.25,2,0,2,369,12,6,3456.5,2
29d17deee5c694a4e62bf7b0e73b2f63b168af41,faces,190.76,72.94,3,2,3,198,3,4,2658.0,3
ca9cf49e8ebe9df738fd9af3fa3fa313811d3a67,coins,164.5,69.04,0,0,0,94,16,0,0.0,16
5fbbea65cbf1a2075649fe321ce903ba0837d728,faces,167.29,62.65,0,0,0,268,3,26,46220.0,2
17f8a2c4623816d377cd299f884b093682869633,faces,162.92,83.48,1,0,3,316,1,5,959.5,8
cf877ac473278bd62ee7cba10eaeb83b4f82e8a7,faces,121.98,49.53,2,2,2,267,2,28,7268.5,2
595bef039d7ad8fea2a783d6dd338b8ead7f5d47,faces,47.93,56.41,4,1,2,310,1,5,15697.5,6
b342aa578f1fc68d98354ea3572e8fe510c8aa19,faces,150.8,64.23,4,4,4,402,1,24,44715.5,4
933b95e276df5da1357c2f3bcfb863ed18f805fe,faces,206.67,57.41,2,1,2,182,2,8,48548.5,3
3a86856e3f73d510eace89bb23247e7ffec05fee,faces,148.25,51.27,1,1,2,335,6,35,59997.5,5
e501c041e54628622bd7ad8da6417cc2ede07f54,coins,176.71,57.17,0,0,0,112,37,20,39852.5,40
3a2b8a238c1fc66ce1bd6fe3f7a5d951b9ce7fa8,faces,166.02,74.95,2,2,4,316,2,1,334.0,5
f924b09f22eb1c365a838ee7431b921aff130286,faces,134.52,66.54,3,2,4,371,2,16,9473.5,4
b88a725dbf6fd4b5b686c5bcb05b76313caadfa6,faces,103.83,61.55,2,2,3,388,6,15,58994.0,4
d0ac902ad9e6a6fc85ae961004d86e1140de2a44,faces,174.13,71.15,0,1,0,340,4,11,12862.0,3
d4cead9a4a643807d44894f1fe9644a2a2925607,faces,127.05,58.79,5,5,5,385,10,10,3458.0,5
7f606f78de207e98397d6f37ef1088d0ec916083,coins,218.89,62.55,0,0,0,73,18,2,19830.0,1
88b2db789d84d714adaa5f19aa4850d4a4545492,faces,112.73,73.96,4,3,4,386,5,6,4523.0,5
3c619f575642254487d9909dbff94551b4f45dbc,faces,183.01,60.42,2,0,3,334,8,20,70974.0,3
f6ccb936640df7e2b7d72a45ac9668c6804ec73f,coins,186.98,55.11,0,0,0,84,3,3,40111.5,2
ee63487eea59c6b608b9d33d0b7bd978cf53996f,faces,157.69,82.82,1,1,1,359,8,17,9000.0,4
e66c755182fc855c528e783e6934d0ec502fc0f7,faces,119.47,53.94,3,1,2,389,5,24,11387.0,2
17bc2523b815c7ec20437b8da09c0a39f251e35a,faces,110.2,74.16,0,0,2,404,15,8,3414.5,2
28b389eb343ac9770021e0478eb6620def810c15,faces,140.45,67.89,2,1,3,393,24,26,10411.0,3
538a8a740bedb51764f8a9d9bdb1ecc6c74d147d,coins,183.65,43.76,0,0,0,90,2,1,44604.5,2
ab7601cd2fd97ef5f7617e371444795d6e77a837,faces,102.5,74.54,4,1,2,328,1,8,4637.5,3
6718d494dc636d3a04497761ad0d2020bafafdef,coins,197.53,35.83,0,0,0,69,7,0,0.0,1
24a8a58dbf1add07f55e013eec83ff3d324f1bda,faces,104.93,57.44,5,4,6,388,6,15,5361.5,8
1f000809f274ad197e3640a43f4be391cceb2770,faces,141.85,76.18,2,1,3,352,4,21,15767.0,4
dd5f9aedc24df1b6374a59e670eee30f2f2e45d8,coins,238.64,36.09,0,0,0,33,4,0,0.0,8
775ef154823573eae2b0c1232cd7cecadcd1d088,coins,208.92,41.55,0,0,0,92,2,1,44423.5,1
ab89cde3057d5d8756e77efae4db34c208b92366,coins,44.34,69.01,1,0,0,70,4,5,28272.5,1
fe13ed4f4eb46191349d7b1a6fc5aceee2d71698,coins,116.0,66.33,0,0,1,104,2,6,34474.5,5
20b78b5c526eb0357f99e2db57f96db7a6a5c959,faces,71.19,55.72,3,3,4,367,7,31,14943.5,5
2be4289f468bc106b4c43d1ee63e0c775b3fd83c,faces,126.08,69.16,4,1,3,395,2,17,7091.5,3
b070732b875e2b77ea4a2252875b0e3f59703468,faces,127.11,74.71,4,3,3,408,6,5,930.0,6
fe6cf78931d3687d6b1a4ba22eb7efdf75ac067f,faces,178.77,61.75,2,2,3,329,1,14,10154.5,3
b60d9699154a99187a62308d6175361228fd02dc,faces,171.34,62.11,1,1,1,349,10,26,14923.0,7
ea74eebdb0ddd93eb495e8d3e717515bb00faf4b,faces,47.32,39.29,2,1,0,191,2,14,7913.5,4
62c7e997d9ba457b9151bc96d6a6006b790683d0,faces,136.99,83.41,5,3,6,346,3,2,597.5,6
744e36332423c4026765e5a67baa18aa61fe02b0,faces,131.36,61.79,0,0,0,313,2,10,90200.5,5
1dd2c5d2248e2a40a2f2c922e83297718e4f5840,faces,136.79,66.78,1,0,0,420,7,20,6483.0,2
93487a601b6b2559a49c3abcc52708fb2fc0a9c7,coins,213.68,55.3,0,0,1,92,4,3,31356.5,4
cda7db7bfc48897872d8641c73660c83634b932f,faces,75.65,77.22,3,2,3,295,1,16,9900.5,8
3c7580032a086c2ffcd029457b3d6fb34c80ae63,coins,179.81,64.5,0,0,0,90,5,3,28866.5,3
ab71e6b4f727817c7dfc61e87bf4e9e632cefc97,coins,193.3,68.03,0,0,0,84,8,2,32167.5,2
6c4050190eac235937f80607aa9565b4c500ff3c,faces,121.73,69.66,1,1,1,342,9,10,15553.0,2
172e347f60af215d3ead16b9f221751323d0f1b7,faces,156.16,61.65,3,1,4,191,2,16,46422.0,4
cd6c1487c8ed05dd156bc6da1afa3a1848091dcf,faces,171.37,71.05,5,3,3,324,8,16,4786.0,3
6c40f6901619ae206e7a9eb91a7b1b1853c15faf,faces,81.55,80.95,4,4,4,370,4,9,6281.0,6
b2580efef69e738a23e9301a698897f17359cf43,faces,144.02,65.5,0,0,0,377,2,25,20350.0,2
24ecb2bf5d7639e8f9ec87bfd7e1adb844af9826,faces,136.35,73.14,4,3,3,427,5,7,2546.0,6
12aafe841a3441637f3c37c47ed6e9c16a24b1d5,faces,164.16,78.37,2,0,0,321,1,11,43083.0,2
a8af4ebcefa1edef48458c84453694dcfa34207c,faces,145.26,70.16,1,0,4,354,1,16,4590.0,4
932e3da5a9c5981af32fdc51e237c5c7731a9e64,faces,104.41,75.88,4,2,5,410,14,1,165.5,5
6db813e82f58f2e8c1e9d93149abf4e7daa56bc8,coins,127.49,51.67,0,0,0,85,3,1,25769.5,12
391774faa0cb05ab202932ffa7c9f11ba32b307b,faces,169.51,66.3,5,2,3,375,11,24,25178.0,5
1f19791f9c3ac4a5df0453983c13104d848eb24f,faces,165.1,53.76,2,2,5,299,4,29,61792.5,6
9638d8d3402e657d3e77885dd02d5e58e0d5496e,coins,155.01,76.16,0,0,0,119,59,2,45662.0,2
8e499c2495c6a8564f20b3c35cc1903cc546eac7,faces,131.93,60.78,1,0,2,346,12,25,6096.5,3
5be91d8e7b640fc00d445d584fc23eafe814777d,coins,115.79,37.99,0,0,0,111,16,1,43212.0,1
25211079ad5d26da33e7331a1c70fa59d7c04cb1,coins,154.45,56.32,0,0,2,111,17,10,37348.0,5
4272173d0aff6752d46f10554b5351211567916e,faces,82.21,53.54,3,2,2,384,2,17,5745.0,3
6b67696462eb49a1651e84cb034e698d63f7a753,faces,153.84,86.87,1,1,3,219,1,5,1556.5,3
